,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team.full_name
1522,495,John,,,Morton,,,Cleveland Cavaliers
1523,496,Howard,,,Wright,,,Atlanta Hawks
1524,497,Michael,,,Ansley,,,Orlando Magic
1525,498,John,,,Salley,,,Detroit Pistons
1526,499,Dan,,,Schayes,,,Milwaukee Bucks
1527,500,Mark,,,Eaton,,,Utah Jazz
1528,501,Kevin,,,Johnson,,,Phoenix Suns
1529,502,Danny,,,Ainge,,,Portland Trail Blazers
1530,503,Kenny,,,Smith,,,Houston Rockets
1531,504,Randy,,,Breuer,,,Minnesota Timberwolves
1532,505,Herb,,,Williams,,,Dallas Mavericks
1533,506,Joe,,,Wolf,,,Denver Nuggets
1534,507,Steve,,,Johnson,,,Golden State Warriors
1535,508,Glen,,,Rice,,,Miami Heat
1536,509,Greg,,,Foster,,,Washington Wizards
1537,510,Larry,,,Nance,,,Cleveland Cavaliers
1538,511,Duane,,,Ferrell,,,Atlanta Hawks
1539,512,Nick,,,Anderson,,,Orlando Magic
1540,513,Joe,,,Dumars,,,Detroit Pistons
1541,514,Jay,,,Humphries,,,Milwaukee Bucks
1542,515,Darrell,,,Griffith,,,Utah Jazz
1543,516,Dan,,,Majerle,,,Phoenix Suns
1544,517,Tom,,,Chambers,,,Phoenix Suns
1545,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1546,519,Adrian,,,Caldwell,,,Houston Rockets
1547,520,Vernon,,,Maxwell,,,Houston Rockets
1548,521,Doug,,,West,,,Minnesota Timberwolves
1549,522,Tony,,,Campbell,,,Minnesota Timberwolves
1550,523,Roy,,,Tarpley,,,Dallas Mavericks
1551,524,Anthony,,,Cook,,,Denver Nuggets
1552,525,Todd,,,Lichti,,,Denver Nuggets
1553,526,Tom,,,Tolbert,,,Golden State Warriors
1554,527,Billy,,,Thompson,,,Miami Heat
1555,528,Byron,,,Irvin,,,Washington Wizards
1556,529,Mark,,,Price,,,Cleveland Cavaliers
1557,530,Dominique,,,Wilkins,,,Atlanta Hawks
1558,531,Dennis,,,Scott,,,Orlando Magic
1559,532,Terry,,,Catledge,,,Orlando Magic
1560,533,Bill,,,Laimbeer,,,Detroit Pistons
1561,534,William,,,Bedford,,,Detroit Pistons
1562,535,Ricky,,,Pierce,,,Milwaukee Bucks
1563,536,Blue,,,Edwards,,,Utah Jazz
1564,537,Walter,,,Palmer,,,Utah Jazz
1565,538,Mark,,,West,,,Phoenix Suns
1566,539,Clifford,,,Robinson,,,Portland Trail Blazers
1567,540,Hakeem,,,Olajuwon,,,Houston Rockets
1568,541,Richard,,,Coffey,,,Minnesota Timberwolves
1569,542,James,,,Donaldson,,,Dallas Mavericks
1570,543,Jerome,,,Lane,,,Denver Nuggets
1571,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1572,545,Grant,,,Long,,,Miami Heat
1573,546,Willie,,,Burton,,,Miami Heat
1574,547,Mark,,,Alarie,,,Washington Wizards
1575,548,Winston,,,Bennett,,,Cleveland Cavaliers
1576,549,Doc,,,Rivers,,,Atlanta Hawks
1577,550,Tim,,,McCormick,,,Atlanta Hawks
1578,551,Scott,,,Skiles,,,Orlando Magic
1579,552,Dennis,,,Rodman,,,Detroit Pistons
1580,553,Greg,,,Anderson,,,Milwaukee Bucks
1581,554,Jeff,,,Malone,,,Utah Jazz
1582,555,Cedric,,,Ceballos,,,Phoenix Suns
1583,556,Tim,,,Perry,,,Phoenix Suns
1584,557,Buck,,,Williams,,,Portland Trail Blazers
1585,558,Dave,,,Jamerson,,,Houston Rockets
1586,559,Scott,,,Brooks,,,Minnesota Timberwolves
1587,560,Rolando,,,Blackman,,,Dallas Mavericks
1588,561,Avery,,,Johnson,,,Denver Nuggets
1589,562,Rod,,,Higgins,,,Golden State Warriors
1590,563,Jon,,,Sundvold,,,Miami Heat
1591,564,A.J.,,,English,,,Washington Wizards
1592,565,John,,,Battle,,,Atlanta Hawks
1593,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1594,566,Sam,,,Vincent,,,Orlando Magic
1595,567,Isiah,,,Thomas,,,Detroit Pistons
1596,568,Brad,,,Lohaus,,,Milwaukee Bucks
1597,569,Mike,,,Brown,,,Utah Jazz
1598,570,Kenny,,,Battle,,,Phoenix Suns
1599,571,Danny,,,Young,,,Portland Trail Blazers
1600,14,Ike,,,Anigbogu,C,,Indiana Pacers
1601,25,Ron,,,Baker,G,,New York Knicks
1602,47,Jabari,,,Bird,G,,Boston Celtics
1603,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1604,71,Lorenzo,,,Brown,G,,Toronto Raptors
1605,90,Omri,,,Casspi,F,,Memphis Grizzlies
1606,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1607,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1608,149,Keenan,,,Evans,G,,Detroit Pistons
1609,179,Marcin,,,Gortat,C,,LA Clippers
1610,1593,Andrew,,,Bogut,F,,Golden State Warriors
1611,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1612,392,Malachi,,,Richardson,G,,Utah Jazz
1613,281,Zach,,,Lofton,G,,Detroit Pistons
1614,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1615,382,Billy,,,Preston,F,,Cleveland Cavaliers
1616,384,Zhou,,,Qi,F-C,,Houston Rockets
1617,388,Zach,,,Randolph,F,,Sacramento Kings
1618,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1619,437,Milos,,,Teodosic,G,,LA Clippers
1620,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1621,494,Michael,,,Smith,,,Boston Celtics
1622,495,John,,,Morton,,,Cleveland Cavaliers
1623,496,Howard,,,Wright,,,Atlanta Hawks
1624,497,Michael,,,Ansley,,,Orlando Magic
1625,498,John,,,Salley,,,Detroit Pistons
1626,499,Dan,,,Schayes,,,Milwaukee Bucks
1627,500,Mark,,,Eaton,,,Utah Jazz
1628,501,Kevin,,,Johnson,,,Phoenix Suns
1629,502,Danny,,,Ainge,,,Portland Trail Blazers
1630,503,Kenny,,,Smith,,,Houston Rockets
1631,504,Randy,,,Breuer,,,Minnesota Timberwolves
1632,505,Herb,,,Williams,,,Dallas Mavericks
1633,506,Joe,,,Wolf,,,Denver Nuggets
1634,507,Steve,,,Johnson,,,Golden State Warriors
1635,508,Glen,,,Rice,,,Miami Heat
1636,509,Greg,,,Foster,,,Washington Wizards
1637,510,Larry,,,Nance,,,Cleveland Cavaliers
1638,511,Duane,,,Ferrell,,,Atlanta Hawks
1639,512,Nick,,,Anderson,,,Orlando Magic
1640,513,Joe,,,Dumars,,,Detroit Pistons
1641,514,Jay,,,Humphries,,,Milwaukee Bucks
1642,515,Darrell,,,Griffith,,,Utah Jazz
1643,516,Dan,,,Majerle,,,Phoenix Suns
1644,517,Tom,,,Chambers,,,Phoenix Suns
1645,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1646,519,Adrian,,,Caldwell,,,Houston Rockets
1647,520,Vernon,,,Maxwell,,,Houston Rockets
1648,521,Doug,,,West,,,Minnesota Timberwolves
1649,522,Tony,,,Campbell,,,Minnesota Timberwolves
1650,523,Roy,,,Tarpley,,,Dallas Mavericks
1651,524,Anthony,,,Cook,,,Denver Nuggets
1652,525,Todd,,,Lichti,,,Denver Nuggets
1653,526,Tom,,,Tolbert,,,Golden State Warriors
1654,527,Billy,,,Thompson,,,Miami Heat
1655,528,Byron,,,Irvin,,,Washington Wizards
1656,529,Mark,,,Price,,,Cleveland Cavaliers
1657,530,Dominique,,,Wilkins,,,Atlanta Hawks
1658,531,Dennis,,,Scott,,,Orlando Magic
1659,532,Terry,,,Catledge,,,Orlando Magic
1660,533,Bill,,,Laimbeer,,,Detroit Pistons
1661,534,William,,,Bedford,,,Detroit Pistons
1662,535,Ricky,,,Pierce,,,Milwaukee Bucks
1663,536,Blue,,,Edwards,,,Utah Jazz
1664,537,Walter,,,Palmer,,,Utah Jazz
1665,538,Mark,,,West,,,Phoenix Suns
1666,539,Clifford,,,Robinson,,,Portland Trail Blazers
1667,540,Hakeem,,,Olajuwon,,,Houston Rockets
1668,541,Richard,,,Coffey,,,Minnesota Timberwolves
1669,542,James,,,Donaldson,,,Dallas Mavericks
1670,543,Jerome,,,Lane,,,Denver Nuggets
1671,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1672,545,Grant,,,Long,,,Miami Heat
1673,546,Willie,,,Burton,,,Miami Heat
1674,547,Mark,,,Alarie,,,Washington Wizards
1675,548,Winston,,,Bennett,,,Cleveland Cavaliers
1676,549,Doc,,,Rivers,,,Atlanta Hawks
1677,550,Tim,,,McCormick,,,Atlanta Hawks
1678,551,Scott,,,Skiles,,,Orlando Magic
1679,552,Dennis,,,Rodman,,,Detroit Pistons
1680,553,Greg,,,Anderson,,,Milwaukee Bucks
1681,554,Jeff,,,Malone,,,Utah Jazz
1682,555,Cedric,,,Ceballos,,,Phoenix Suns
1683,556,Tim,,,Perry,,,Phoenix Suns
1684,557,Buck,,,Williams,,,Portland Trail Blazers
1685,558,Dave,,,Jamerson,,,Houston Rockets
1686,559,Scott,,,Brooks,,,Minnesota Timberwolves
1687,560,Rolando,,,Blackman,,,Dallas Mavericks
1688,561,Avery,,,Johnson,,,Denver Nuggets
1689,562,Rod,,,Higgins,,,Golden State Warriors
1690,563,Jon,,,Sundvold,,,Miami Heat
1691,564,A.J.,,,English,,,Washington Wizards
1692,565,John,,,Battle,,,Atlanta Hawks
1693,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1694,566,Sam,,,Vincent,,,Orlando Magic
1695,567,Isiah,,,Thomas,,,Detroit Pistons
1696,568,Brad,,,Lohaus,,,Milwaukee Bucks
1697,569,Mike,,,Brown,,,Utah Jazz
1698,570,Kenny,,,Battle,,,Phoenix Suns
1699,571,Danny,,,Young,,,Portland Trail Blazers
1700,14,Ike,,,Anigbogu,C,,Indiana Pacers
1701,25,Ron,,,Baker,G,,New York Knicks
1702,47,Jabari,,,Bird,G,,Boston Celtics
1703,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1704,71,Lorenzo,,,Brown,G,,Toronto Raptors
1705,90,Omri,,,Casspi,F,,Memphis Grizzlies
1706,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1707,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1708,149,Keenan,,,Evans,G,,Detroit Pistons
1709,179,Marcin,,,Gortat,C,,LA Clippers
1710,1593,Andrew,,,Bogut,F,,Golden State Warriors
1711,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1712,392,Malachi,,,Richardson,G,,Utah Jazz
1713,281,Zach,,,Lofton,G,,Detroit Pistons
1714,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1715,382,Billy,,,Preston,F,,Cleveland Cavaliers
1716,384,Zhou,,,Qi,F-C,,Houston Rockets
1717,388,Zach,,,Randolph,F,,Sacramento Kings
1718,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1719,437,Milos,,,Teodosic,G,,LA Clippers
1720,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1721,494,Michael,,,Smith,,,Boston Celtics
1722,495,John,,,Morton,,,Cleveland Cavaliers
1723,496,Howard,,,Wright,,,Atlanta Hawks
1724,497,Michael,,,Ansley,,,Orlando Magic
1725,498,John,,,Salley,,,Detroit Pistons
1726,499,Dan,,,Schayes,,,Milwaukee Bucks
1727,500,Mark,,,Eaton,,,Utah Jazz
1728,501,Kevin,,,Johnson,,,Phoenix Suns
1729,502,Danny,,,Ainge,,,Portland Trail Blazers
1730,503,Kenny,,,Smith,,,Houston Rockets
1731,504,Randy,,,Breuer,,,Minnesota Timberwolves
1732,505,Herb,,,Williams,,,Dallas Mavericks
1733,506,Joe,,,Wolf,,,Denver Nuggets
1734,507,Steve,,,Johnson,,,Golden State Warriors
1735,508,Glen,,,Rice,,,Miami Heat
1736,509,Greg,,,Foster,,,Washington Wizards
1737,510,Larry,,,Nance,,,Cleveland Cavaliers
1738,511,Duane,,,Ferrell,,,Atlanta Hawks
1739,512,Nick,,,Anderson,,,Orlando Magic
1740,513,Joe,,,Dumars,,,Detroit Pistons
1741,514,Jay,,,Humphries,,,Milwaukee Bucks
1742,515,Darrell,,,Griffith,,,Utah Jazz
1743,516,Dan,,,Majerle,,,Phoenix Suns
1744,517,Tom,,,Chambers,,,Phoenix Suns
1745,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1746,519,Adrian,,,Caldwell,,,Houston Rockets
1747,520,Vernon,,,Maxwell,,,Houston Rockets
1748,521,Doug,,,West,,,Minnesota Timberwolves
1749,522,Tony,,,Campbell,,,Minnesota Timberwolves
1750,523,Roy,,,Tarpley,,,Dallas Mavericks
1751,524,Anthony,,,Cook,,,Denver Nuggets
1752,525,Todd,,,Lichti,,,Denver Nuggets
1753,526,Tom,,,Tolbert,,,Golden State Warriors
1754,527,Billy,,,Thompson,,,Miami Heat
1755,528,Byron,,,Irvin,,,Washington Wizards
1756,529,Mark,,,Price,,,Cleveland Cavaliers
1757,530,Dominique,,,Wilkins,,,Atlanta Hawks
1758,531,Dennis,,,Scott,,,Orlando Magic
1759,532,Terry,,,Catledge,,,Orlando Magic
1760,533,Bill,,,Laimbeer,,,Detroit Pistons
1761,534,William,,,Bedford,,,Detroit Pistons
1762,535,Ricky,,,Pierce,,,Milwaukee Bucks
1763,536,Blue,,,Edwards,,,Utah Jazz
1764,537,Walter,,,Palmer,,,Utah Jazz
1765,538,Mark,,,West,,,Phoenix Suns
1766,539,Clifford,,,Robinson,,,Portland Trail Blazers
1767,540,Hakeem,,,Olajuwon,,,Houston Rockets
1768,541,Richard,,,Coffey,,,Minnesota Timberwolves
1769,542,James,,,Donaldson,,,Dallas Mavericks
1770,543,Jerome,,,Lane,,,Denver Nuggets
1771,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1772,545,Grant,,,Long,,,Miami Heat
1773,546,Willie,,,Burton,,,Miami Heat
1774,547,Mark,,,Alarie,,,Washington Wizards
1775,548,Winston,,,Bennett,,,Cleveland Cavaliers
1776,549,Doc,,,Rivers,,,Atlanta Hawks
1777,550,Tim,,,McCormick,,,Atlanta Hawks
1778,551,Scott,,,Skiles,,,Orlando Magic
1779,552,Dennis,,,Rodman,,,Detroit Pistons
1780,553,Greg,,,Anderson,,,Milwaukee Bucks
1781,554,Jeff,,,Malone,,,Utah Jazz
1782,555,Cedric,,,Ceballos,,,Phoenix Suns
1783,556,Tim,,,Perry,,,Phoenix Suns
1784,557,Buck,,,Williams,,,Portland Trail Blazers
1785,558,Dave,,,Jamerson,,,Houston Rockets
1786,559,Scott,,,Brooks,,,Minnesota Timberwolves
1787,560,Rolando,,,Blackman,,,Dallas Mavericks
1788,561,Avery,,,Johnson,,,Denver Nuggets
1789,562,Rod,,,Higgins,,,Golden State Warriors
1790,563,Jon,,,Sundvold,,,Miami Heat
1791,564,A.J.,,,English,,,Washington Wizards
1792,565,John,,,Battle,,,Atlanta Hawks
1793,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1794,566,Sam,,,Vincent,,,Orlando Magic
1795,567,Isiah,,,Thomas,,,Detroit Pistons
1796,568,Brad,,,Lohaus,,,Milwaukee Bucks
1797,569,Mike,,,Brown,,,Utah Jazz
1798,570,Kenny,,,Battle,,,Phoenix Suns
1799,571,Danny,,,Young,,,Portland Trail Blazers
1800,14,Ike,,,Anigbogu,C,,Indiana Pacers
1801,25,Ron,,,Baker,G,,New York Knicks
1802,47,Jabari,,,Bird,G,,Boston Celtics
1803,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1804,71,Lorenzo,,,Brown,G,,Toronto Raptors
1805,90,Omri,,,Casspi,F,,Memphis Grizzlies
1806,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1807,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1808,149,Keenan,,,Evans,G,,Detroit Pistons
1809,179,Marcin,,,Gortat,C,,LA Clippers
1810,1593,Andrew,,,Bogut,F,,Golden State Warriors
1811,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1812,392,Malachi,,,Richardson,G,,Utah Jazz
1813,281,Zach,,,Lofton,G,,Detroit Pistons
1814,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1815,382,Billy,,,Preston,F,,Cleveland Cavaliers
1816,384,Zhou,,,Qi,F-C,,Houston Rockets
1817,388,Zach,,,Randolph,F,,Sacramento Kings
1818,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1819,437,Milos,,,Teodosic,G,,LA Clippers
1820,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1821,494,Michael,,,Smith,,,Boston Celtics
1822,495,John,,,Morton,,,Cleveland Cavaliers
1823,496,Howard,,,Wright,,,Atlanta Hawks
1824,497,Michael,,,Ansley,,,Orlando Magic
1825,498,John,,,Salley,,,Detroit Pistons
1826,499,Dan,,,Schayes,,,Milwaukee Bucks
1827,500,Mark,,,Eaton,,,Utah Jazz
1828,501,Kevin,,,Johnson,,,Phoenix Suns
1829,502,Danny,,,Ainge,,,Portland Trail Blazers
1830,503,Kenny,,,Smith,,,Houston Rockets
1831,504,Randy,,,Breuer,,,Minnesota Timberwolves
1832,505,Herb,,,Williams,,,Dallas Mavericks
1833,506,Joe,,,Wolf,,,Denver Nuggets
1834,507,Steve,,,Johnson,,,Golden State Warriors
1835,508,Glen,,,Rice,,,Miami Heat
1836,509,Greg,,,Foster,,,Washington Wizards
1837,510,Larry,,,Nance,,,Cleveland Cavaliers
1838,511,Duane,,,Ferrell,,,Atlanta Hawks
1839,512,Nick,,,Anderson,,,Orlando Magic
1840,513,Joe,,,Dumars,,,Detroit Pistons
1841,514,Jay,,,Humphries,,,Milwaukee Bucks
1842,515,Darrell,,,Griffith,,,Utah Jazz
1843,516,Dan,,,Majerle,,,Phoenix Suns
1844,517,Tom,,,Chambers,,,Phoenix Suns
1845,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1846,519,Adrian,,,Caldwell,,,Houston Rockets
1847,520,Vernon,,,Maxwell,,,Houston Rockets
1848,521,Doug,,,West,,,Minnesota Timberwolves
1849,522,Tony,,,Campbell,,,Minnesota Timberwolves
1850,523,Roy,,,Tarpley,,,Dallas Mavericks
1851,524,Anthony,,,Cook,,,Denver Nuggets
1852,525,Todd,,,Lichti,,,Denver Nuggets
1853,526,Tom,,,Tolbert,,,Golden State Warriors
1854,527,Billy,,,Thompson,,,Miami Heat
1855,528,Byron,,,Irvin,,,Washington Wizards
1856,529,Mark,,,Price,,,Cleveland Cavaliers
1857,530,Dominique,,,Wilkins,,,Atlanta Hawks
1858,531,Dennis,,,Scott,,,Orlando Magic
1859,532,Terry,,,Catledge,,,Orlando Magic
1860,533,Bill,,,Laimbeer,,,Detroit Pistons
1861,534,William,,,Bedford,,,Detroit Pistons
1862,535,Ricky,,,Pierce,,,Milwaukee Bucks
1863,536,Blue,,,Edwards,,,Utah Jazz
1864,537,Walter,,,Palmer,,,Utah Jazz
1865,538,Mark,,,West,,,Phoenix Suns
1866,539,Clifford,,,Robinson,,,Portland Trail Blazers
1867,540,Hakeem,,,Olajuwon,,,Houston Rockets
1868,541,Richard,,,Coffey,,,Minnesota Timberwolves
1869,542,James,,,Donaldson,,,Dallas Mavericks
1870,543,Jerome,,,Lane,,,Denver Nuggets
1871,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1872,545,Grant,,,Long,,,Miami Heat
1873,546,Willie,,,Burton,,,Miami Heat
1874,547,Mark,,,Alarie,,,Washington Wizards
1875,548,Winston,,,Bennett,,,Cleveland Cavaliers
1876,549,Doc,,,Rivers,,,Atlanta Hawks
1877,550,Tim,,,McCormick,,,Atlanta Hawks
1878,551,Scott,,,Skiles,,,Orlando Magic
1879,552,Dennis,,,Rodman,,,Detroit Pistons
1880,553,Greg,,,Anderson,,,Milwaukee Bucks
1881,554,Jeff,,,Malone,,,Utah Jazz
1882,555,Cedric,,,Ceballos,,,Phoenix Suns
1883,556,Tim,,,Perry,,,Phoenix Suns
1884,557,Buck,,,Williams,,,Portland Trail Blazers
1885,558,Dave,,,Jamerson,,,Houston Rockets
1886,559,Scott,,,Brooks,,,Minnesota Timberwolves
1887,560,Rolando,,,Blackman,,,Dallas Mavericks
1888,561,Avery,,,Johnson,,,Denver Nuggets
1889,562,Rod,,,Higgins,,,Golden State Warriors
1890,563,Jon,,,Sundvold,,,Miami Heat
1891,564,A.J.,,,English,,,Washington Wizards
1892,565,John,,,Battle,,,Atlanta Hawks
1893,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1894,566,Sam,,,Vincent,,,Orlando Magic
1895,567,Isiah,,,Thomas,,,Detroit Pistons
1896,568,Brad,,,Lohaus,,,Milwaukee Bucks
1897,569,Mike,,,Brown,,,Utah Jazz
1898,570,Kenny,,,Battle,,,Phoenix Suns
1899,571,Danny,,,Young,,,Portland Trail Blazers
1900,14,Ike,,,Anigbogu,C,,Indiana Pacers
1901,25,Ron,,,Baker,G,,New York Knicks
1902,47,Jabari,,,Bird,G,,Boston Celtics
1903,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1904,71,Lorenzo,,,Brown,G,,Toronto Raptors
1905,90,Omri,,,Casspi,F,,Memphis Grizzlies
1906,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1907,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1908,149,Keenan,,,Evans,G,,Detroit Pistons
1909,179,Marcin,,,Gortat,C,,LA Clippers
1910,1593,Andrew,,,Bogut,F,,Golden State Warriors
1911,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1912,392,Malachi,,,Richardson,G,,Utah Jazz
1913,281,Zach,,,Lofton,G,,Detroit Pistons
1914,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1915,382,Billy,,,Preston,F,,Cleveland Cavaliers
1916,384,Zhou,,,Qi,F-C,,Houston Rockets
1917,388,Zach,,,Randolph,F,,Sacramento Kings
1918,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1919,437,Milos,,,Teodosic,G,,LA Clippers
1920,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1921,494,Michael,,,Smith,,,Boston Celtics
1922,495,John,,,Morton,,,Cleveland Cavaliers
1923,496,Howard,,,Wright,,,Atlanta Hawks
1924,497,Michael,,,Ansley,,,Orlando Magic
1925,498,John,,,Salley,,,Detroit Pistons
1926,499,Dan,,,Schayes,,,Milwaukee Bucks
1927,500,Mark,,,Eaton,,,Utah Jazz
1928,501,Kevin,,,Johnson,,,Phoenix Suns
1929,502,Danny,,,Ainge,,,Portland Trail Blazers
1930,503,Kenny,,,Smith,,,Houston Rockets
1931,504,Randy,,,Breuer,,,Minnesota Timberwolves
1932,505,Herb,,,Williams,,,Dallas Mavericks
1933,506,Joe,,,Wolf,,,Denver Nuggets
1934,507,Steve,,,Johnson,,,Golden State Warriors
1935,508,Glen,,,Rice,,,Miami Heat
1936,509,Greg,,,Foster,,,Washington Wizards
1937,510,Larry,,,Nance,,,Cleveland Cavaliers
1938,511,Duane,,,Ferrell,,,Atlanta Hawks
1939,512,Nick,,,Anderson,,,Orlando Magic
1940,513,Joe,,,Dumars,,,Detroit Pistons
1941,514,Jay,,,Humphries,,,Milwaukee Bucks
1942,515,Darrell,,,Griffith,,,Utah Jazz
1943,516,Dan,,,Majerle,,,Phoenix Suns
1944,517,Tom,,,Chambers,,,Phoenix Suns
1945,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1946,519,Adrian,,,Caldwell,,,Houston Rockets
1947,520,Vernon,,,Maxwell,,,Houston Rockets
1948,521,Doug,,,West,,,Minnesota Timberwolves
1949,522,Tony,,,Campbell,,,Minnesota Timberwolves
1950,523,Roy,,,Tarpley,,,Dallas Mavericks
1951,524,Anthony,,,Cook,,,Denver Nuggets
1952,525,Todd,,,Lichti,,,Denver Nuggets
1953,526,Tom,,,Tolbert,,,Golden State Warriors
1954,527,Billy,,,Thompson,,,Miami Heat
1955,528,Byron,,,Irvin,,,Washington Wizards
1956,529,Mark,,,Price,,,Cleveland Cavaliers
1957,530,Dominique,,,Wilkins,,,Atlanta Hawks
1958,531,Dennis,,,Scott,,,Orlando Magic
1959,532,Terry,,,Catledge,,,Orlando Magic
1960,533,Bill,,,Laimbeer,,,Detroit Pistons
1961,534,William,,,Bedford,,,Detroit Pistons
1962,535,Ricky,,,Pierce,,,Milwaukee Bucks
1963,536,Blue,,,Edwards,,,Utah Jazz
1964,537,Walter,,,Palmer,,,Utah Jazz
1965,538,Mark,,,West,,,Phoenix Suns
1966,539,Clifford,,,Robinson,,,Portland Trail Blazers
1967,540,Hakeem,,,Olajuwon,,,Houston Rockets
1968,541,Richard,,,Coffey,,,Minnesota Timberwolves
1969,542,James,,,Donaldson,,,Dallas Mavericks
1970,543,Jerome,,,Lane,,,Denver Nuggets
1971,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1972,545,Grant,,,Long,,,Miami Heat
1973,546,Willie,,,Burton,,,Miami Heat
1974,547,Mark,,,Alarie,,,Washington Wizards
1975,548,Winston,,,Bennett,,,Cleveland Cavaliers
1976,549,Doc,,,Rivers,,,Atlanta Hawks
1977,550,Tim,,,McCormick,,,Atlanta Hawks
1978,551,Scott,,,Skiles,,,Orlando Magic
1979,552,Dennis,,,Rodman,,,Detroit Pistons
1980,553,Greg,,,Anderson,,,Milwaukee Bucks
1981,554,Jeff,,,Malone,,,Utah Jazz
1982,555,Cedric,,,Ceballos,,,Phoenix Suns
1983,556,Tim,,,Perry,,,Phoenix Suns
1984,557,Buck,,,Williams,,,Portland Trail Blazers
1985,558,Dave,,,Jamerson,,,Houston Rockets
1986,559,Scott,,,Brooks,,,Minnesota Timberwolves
1987,560,Rolando,,,Blackman,,,Dallas Mavericks
1988,561,Avery,,,Johnson,,,Denver Nuggets
1989,562,Rod,,,Higgins,,,Golden State Warriors
1990,563,Jon,,,Sundvold,,,Miami Heat
1991,564,A.J.,,,English,,,Washington Wizards
1992,565,John,,,Battle,,,Atlanta Hawks
1993,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1994,566,Sam,,,Vincent,,,Orlando Magic
1995,567,Isiah,,,Thomas,,,Detroit Pistons
1996,568,Brad,,,Lohaus,,,Milwaukee Bucks
1997,569,Mike,,,Brown,,,Utah Jazz
1998,570,Kenny,,,Battle,,,Phoenix Suns
1999,571,Danny,,,Young,,,Portland Trail Blazers
2000,14,Ike,,,Anigbogu,C,,Indiana Pacers
2001,25,Ron,,,Baker,G,,New York Knicks
2002,47,Jabari,,,Bird,G,,Boston Celtics
2003,67,MarShon,,,Brooks,G,,Memphis Grizzlies
2004,71,Lorenzo,,,Brown,G,,Toronto Raptors
2005,90,Omri,,,Casspi,F,,Memphis Grizzlies
2006,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
2007,119,Tyler,,,Davis,C,,Oklahoma City Thunder
2008,149,Keenan,,,Evans,G,,Detroit Pistons
2009,179,Marcin,,,Gortat,C,,LA Clippers
2010,1593,Andrew,,,Bogut,F,,Golden State Warriors
2011,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
2012,392,Malachi,,,Richardson,G,,Utah Jazz
2013,281,Zach,,,Lofton,G,,Detroit Pistons
2014,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
2015,382,Billy,,,Preston,F,,Cleveland Cavaliers
2016,384,Zhou,,,Qi,F-C,,Houston Rockets
2017,388,Zach,,,Randolph,F,,Sacramento Kings
